N,vol,price,time
1540,1.751029968261719e-01,8.198389456867167e+00,7.963600000000000e+04
1541,1.750503540039063e-01,8.200959590175088e+00,8.140000000000000e+04
1542,1.751033782958984e-01,8.198384201225938e+00,8.262400000000000e+04
1543,1.750503540039063e-01,8.200958047077261e+00,7.579600000000000e+04
1544,1.751033782958984e-01,8.198378954663667e+00,8.453600000000000e+04
1545,1.750503540039063e-01,8.200956498908278e+00,7.492400000000000e+04
1546,1.751033782958984e-01,8.198373717072204e+00,8.218000000000000e+04
1547,1.750503540039063e-01,8.200954945599854e+00,7.659200000000000e+04
1548,1.751033782958984e-01,8.198368488532472e+00,8.681200000000000e+04
1549,1.750503540039063e-01,8.200953387291985e+00,8.090400000000000e+04
1550,1.751037597656250e-01,8.198363268950249e+00,7.359600000000000e+04
1551,1.750503540039063e-01,8.200951824000828e+00,8.622000000000000e+04
1552,1.751037597656250e-01,8.198358058301791e+00,6.904000000000000e+04
1553,1.750503540039063e-01,8.200950255714400e+00,7.922400000000000e+04
1554,1.751037597656250e-01,8.198352856580673e+00,7.028000000000000e+04
1555,1.750503540039063e-01,8.200948682439396e+00,7.704800000000000e+04
1556,1.751037597656250e-01,8.198347663753683e+00,6.702400000000000e+04
1557,1.750503540039063e-01,8.200947104344317e+00,7.912400000000000e+04
1558,1.751041412353516e-01,8.198342479781333e+00,8.297200000000000e+04
1559,1.750507354736328e-01,8.200945521353924e+00,8.908000000000000e+04
1560,1.751041412353516e-01,8.198337304669650e+00,8.266800000000000e+04
1561,1.750507354736328e-01,8.200943933558515e+00,9.024000000000000e+04
1562,1.751041412353516e-01,8.198332138371240e+00,8.556400000000000e+04
1563,1.750507354736328e-01,8.200942340967318e+00,8.642400000000000e+04
1564,1.751045227050781e-01,8.198326980882278e+00,8.218000000000000e+04
1565,1.750507354736328e-01,8.200940743613074e+00,8.728800000000000e+04
1566,1.751045227050781e-01,8.198321832147151e+00,8.487600000000000e+04
1567,1.750507354736328e-01,8.200939141545383e+00,9.205200000000000e+04
1568,1.751045227050781e-01,8.198316692153741e+00,7.693200000000000e+04
1569,1.750507354736328e-01,8.200937534785242e+00,8.279200000000000e+04
1570,1.751045227050781e-01,8.198311560910872e+00,7.715600000000000e+04
1571,1.750507354736328e-01,8.200935923399339e+00,8.553600000000000e+04
1572,1.751049041748047e-01,8.198306438299165e+00,9.068000000000000e+04
1573,1.750507354736328e-01,8.200934307375224e+00,8.794400000000000e+04
1574,1.751049041748047e-01,8.198301324367943e+00,8.377200000000000e+04
1575,1.750507354736328e-01,8.200932686744039e+00,8.340400000000000e+04
1576,1.751049041748047e-01,8.198296219137069e+00,8.639200000000000e+04
1577,1.750507354736328e-01,8.200931061632113e+00,9.156000000000000e+04
1578,1.751052856445313e-01,8.198291122450803e+00,7.506800000000000e+04
1579,1.750507354736328e-01,8.200929431988065e+00,8.418800000000000e+04
1580,1.751052856445313e-01,8.198286034418672e+00,8.035600000000000e+04
1581,1.750511169433594e-01,8.200927797831957e+00,8.408400000000000e+04
1582,1.751052856445313e-01,8.198280954926560e+00,7.567600000000000e+04
1583,1.750511169433594e-01,8.200926159248871e+00,8.086800000000000e+04
1584,1.751052856445313e-01,8.198275884000864e+00,7.834400000000000e+04
1585,1.750511169433594e-01,8.200924516251343e+00,8.173600000000000e+04
1586,1.751056671142578e-01,8.198270821566707e+00,8.642400000000000e+04
1587,1.750511169433594e-01,8.200922868865955e+00,7.718400000000000e+04
1588,1.751056671142578e-01,8.198265767645971e+00,8.456400000000000e+04
1589,1.750511169433594e-01,8.200921217169414e+00,8.460800000000000e+04
1590,1.751056671142578e-01,8.198260722202869e+00,8.875200000000000e+04
1591,1.750511169433594e-01,8.200919561107385e+00,9.731600000000000e+04
1592,1.751060485839844e-01,8.198255685176280e+00,8.640000000000000e+04
1593,1.750511169433594e-01,8.200917900794957e+00,8.831600000000000e+04
1594,1.751060485839844e-01,8.198250656598930e+00,8.921200000000000e+04
1595,1.750511169433594e-01,8.200916236219623e+00,8.932400000000000e+04
1596,1.751060485839844e-01,8.198248248869659e+00,8.744000000000000e+04
1597,1.750511169433594e-01,8.200914567414559e+00,8.878800000000000e+04
1598,1.751060485839844e-01,8.198256588178323e+00,8.500400000000000e+04
1599,1.750511169433594e-01,8.200912894455898e+00,8.583200000000000e+04
1600,1.751056671142578e-01,8.198264894145984e+00,9.149200000000000e+04
1601,1.750511169433594e-01,8.200911217343188e+00,1.022320000000000e+05
1602,1.751056671142578e-01,8.198273166910408e+00,9.674000000000000e+04
1603,1.750511169433594e-01,8.200909536047444e+00,8.840400000000000e+04
1604,1.751052856445313e-01,8.198281406701280e+00,8.126800000000000e+04
1605,1.750514984130860e-01,8.200907850707441e+00,8.932800000000000e+04
1606,1.751052856445313e-01,8.198289613529143e+00,7.662800000000000e+04
1607,1.750514984130860e-01,8.200906161284927e+00,8.433200000000000e+04
1608,1.751049041748047e-01,8.198297787614264e+00,8.648800000000000e+04
1609,1.750514984130860e-01,8.200904467810377e+00,8.781200000000000e+04
1610,1.751049041748047e-01,8.198305929100755e+00,8.886400000000000e+04
1611,1.750514984130860e-01,8.200902770338383e+00,9.438400000000000e+04
1612,1.751045227050781e-01,8.198314038152375e+00,8.356000000000000e+04
1613,1.750514984130860e-01,8.200901068914943e+00,8.675600000000000e+04
1614,1.751045227050781e-01,8.198322114855850e+00,8.172400000000000e+04
1615,1.750514984130860e-01,8.200899363586032e+00,8.734000000000000e+04
1616,1.751045227050781e-01,8.198330159391142e+00,8.477600000000000e+04
1617,1.750514984130860e-01,8.200897654266853e+00,9.538000000000000e+04
1618,1.751041412353516e-01,8.198338171931082e+00,9.442800000000000e+04
1619,1.750514984130860e-01,8.200895941143029e+00,8.714400000000000e+04
1620,1.751041412353516e-01,8.198346152524623e+00,8.924000000000000e+04
1621,1.750514984130860e-01,8.200894224097448e+00,9.554800000000000e+04
1622,1.751037597656250e-01,8.198354101384959e+00,7.308800000000000e+04
1623,1.750514984130860e-01,8.200892503257478e+00,9.226800000000000e+04
1624,1.751037597656250e-01,8.198362018650032e+00,7.672400000000000e+04
1625,1.750518798828125e-01,8.200890778622494e+00,8.123600000000000e+04
1626,1.751033782958984e-01,8.198369904427764e+00,9.373200000000000e+04
1627,1.750518798828125e-01,8.200889050236517e+00,8.195200000000000e+04
1628,1.751033782958984e-01,8.198377758893331e+00,9.634400000000000e+04
1629,1.750518798828125e-01,8.200887318042387e+00,8.065600000000000e+04
1630,1.751029968261719e-01,8.198385582120652e+00,9.164400000000000e+04
1631,1.750518798828125e-01,8.200885582201938e+00,8.628400000000000e+04
1632,1.751029968261719e-01,8.198393374329230e+00,8.918800000000000e+04
1633,1.750518798828125e-01,8.200883842648770e+00,8.014400000000000e+04
1634,1.751029968261719e-01,8.198401135581507e+00,9.006000000000000e+04
1635,1.750518798828125e-01,8.200882099460907e+00,8.898000000000000e+04
1636,1.751026153564453e-01,8.198408866063573e+00,9.269200000000000e+04
1637,1.750518798828125e-01,8.200880352639990e+00,7.906400000000000e+04
1638,1.751026153564453e-01,8.198416565854897e+00,9.509200000000000e+04
1639,1.750518798828125e-01,8.200878602233105e+00,7.652400000000000e+04
1640,1.751022338867188e-01,8.198424235180216e+00,8.464400000000000e+04
1641,1.750518798828125e-01,8.200876848256819e+00,8.412800000000000e+04
1642,1.751022338867188e-01,8.198431874087550e+00,8.610000000000000e+04
1643,1.750518798828125e-01,8.200875090701629e+00,8.394800000000000e+04
1644,1.751022338867188e-01,8.198439482744051e+00,9.072800000000000e+04
1645,1.750518798828125e-01,8.200873329652465e+00,8.013600000000000e+04
1646,1.751018524169922e-01,8.198447061238330e+00,9.640800000000000e+04
1647,1.750522613525391e-01,8.200871565117065e+00,9.561600000000000e+04
1648,1.751018524169922e-01,8.198454609752202e+00,1.025400000000000e+05
1649,1.750522613525391e-01,8.200869797122097e+00,1.000800000000000e+05
1650,1.751014709472656e-01,8.198462128416162e+00,9.287200000000000e+04
1651,1.750522613525391e-01,8.200868025691348e+00,9.651200000000000e+04
1652,1.751014709472656e-01,8.198469617379798e+00,9.270000000000000e+04
1653,1.750522613525391e-01,8.200866250821989e+00,9.511200000000000e+04
1654,1.751014709472656e-01,8.198477076690548e+00,9.522800000000000e+04
1655,1.750522613525391e-01,8.200864472605675e+00,9.634000000000000e+04
1656,1.751010894775391e-01,8.198484506514053e+00,9.736000000000000e+04
1657,1.750522613525391e-01,8.200862691029426e+00,9.598400000000000e+04
1658,1.751010894775391e-01,8.198491907039360e+00,1.007600000000000e+05
1659,1.750522613525391e-01,8.200860906104607e+00,1.081680000000000e+05
1660,1.751007080078125e-01,8.198499278299046e+00,8.556800000000000e+04
1661,1.750522613525391e-01,8.200859117937439e+00,1.016600000000000e+05
1662,1.751007080078125e-01,8.198506620448336e+00,8.446800000000000e+04
1663,1.750522613525391e-01,8.200857326428743e+00,9.662800000000000e+04
1664,1.751007080078125e-01,8.198513933637761e+00,8.335600000000000e+04
1665,1.750522613525391e-01,8.200855531653341e+00,9.994800000000000e+04
1666,1.751003265380860e-01,8.198521217989569e+00,9.375200000000000e+04
1667,1.750526428222656e-01,8.200853733682807e+00,9.229200000000000e+04
1668,1.751003265380860e-01,8.198528473594275e+00,9.441600000000000e+04
1669,1.750526428222656e-01,8.200851932483264e+00,9.233600000000000e+04
1670,1.750999450683594e-01,8.198535700618089e+00,9.647600000000000e+04
1671,1.750526428222656e-01,8.200850128117533e+00,1.127000000000000e+05
1672,1.750999450683594e-01,8.198542899168638e+00,9.389600000000000e+04
1673,1.750526428222656e-01,8.200848320624223e+00,9.741200000000000e+04
1674,1.750999450683594e-01,8.198550069351899e+00,9.244000000000000e+04
1675,1.750526428222656e-01,8.200846509954779e+00,9.068400000000000e+04
1676,1.750995635986328e-01,8.198557211270794e+00,9.330800000000000e+04
1677,1.750526428222656e-01,8.200844696242061e+00,9.040800000000000e+04
1678,1.750995635986328e-01,8.198564325147773e+00,9.334000000000000e+04
1679,1.750526428222656e-01,8.200842879408752e+00,9.343600000000000e+04
1680,1.750991821289063e-01,8.198571410952031e+00,8.633200000000000e+04
1681,1.750526428222656e-01,8.200841059500720e+00,9.378800000000000e+04
1682,1.750991821289063e-01,8.198578468897304e+00,8.817200000000000e+04
1683,1.750526428222656e-01,8.200839236613504e+00,9.474800000000000e+04
1684,1.750991821289063e-01,8.198585499122041e+00,8.784400000000000e+04
1685,1.750526428222656e-01,8.200837410633413e+00,8.990400000000000e+04
1686,1.750988006591797e-01,8.198592501707926e+00,1.004080000000000e+05
1687,1.750526428222656e-01,8.200835581751186e+00,9.202800000000000e+04
1688,1.750988006591797e-01,8.198599476759853e+00,9.914400000000000e+04
1689,1.750530242919922e-01,8.200833749872416e+00,9.399600000000000e+04
1690,1.750988006591797e-01,8.198606424400584e+00,1.003200000000000e+05
1691,1.750530242919922e-01,8.200831915052683e+00,1.106640000000000e+05
1692,1.750984191894531e-01,8.198613344753021e+00,9.270400000000000e+04
1693,1.750530242919922e-01,8.200830077344440e+00,9.593200000000000e+04
1694,1.750984191894531e-01,8.198620237910029e+00,8.960400000000000e+04
1695,1.750530242919922e-01,8.200828236745393e+00,9.839600000000000e+04
1696,1.750984191894531e-01,8.198627104035644e+00,9.034800000000000e+04
1697,1.750530242919922e-01,8.200826393276200e+00,9.863200000000000e+04
1698,1.750980377197266e-01,8.198633943240575e+00,9.503600000000000e+04
1699,1.750530242919922e-01,8.200824546926814e+00,1.004720000000000e+05
1700,1.750980377197266e-01,8.198640755605171e+00,1.006640000000000e+05
1701,1.750530242919922e-01,8.200822697763840e+00,1.027320000000000e+05
1702,1.750976562500000e-01,8.198647541258234e+00,6.250400000000000e+04
1703,1.750530242919922e-01,8.200820845822568e+00,9.367200000000000e+04
1704,1.750976562500000e-01,8.198654300350928e+00,7.061200000000000e+04
1705,1.750530242919922e-01,8.200818991111285e+00,9.982400000000000e+04
1706,1.750976562500000e-01,8.198661032875995e+00,6.038400000000000e+04
1707,1.750534057617187e-01,8.200817133605739e+00,9.085600000000000e+04
1708,1.750972747802735e-01,8.198667739078688e+00,9.542800000000000e+04
1709,1.750534057617187e-01,8.200815273386356e+00,9.390400000000000e+04
1710,1.750972747802735e-01,8.198674418970505e+00,9.966800000000000e+04
1711,1.750534057617187e-01,8.200813410502407e+00,9.552000000000000e+04
1712,1.750972747802735e-01,8.198681072738594e+00,1.009680000000000e+05
1713,1.750534057617187e-01,8.200811544868756e+00,9.198000000000000e+04
1714,1.750968933105469e-01,8.198687700465234e+00,9.252400000000000e+04
1715,1.750534057617187e-01,8.200809676581043e+00,9.384000000000000e+04
1716,1.750968933105469e-01,8.198694302200684e+00,8.954800000000000e+04
1717,1.750534057617187e-01,8.200807805680025e+00,8.994000000000000e+04
1718,1.750968933105469e-01,8.198700878200418e+00,9.325600000000000e+04
1719,1.750534057617187e-01,8.200805932124187e+00,9.667200000000000e+04
1720,1.750965118408203e-01,8.198707428404456e+00,1.030080000000000e+05
1721,1.750534057617187e-01,8.200804055945158e+00,9.583200000000000e+04
1722,1.750965118408203e-01,8.198713953036394e+00,1.056560000000000e+05
1723,1.750534057617187e-01,8.200802177175960e+00,9.885200000000000e+04
1724,1.750961303710938e-01,8.198720452159050e+00,8.715200000000000e+04
1725,1.750534057617187e-01,8.200800295947978e+00,9.609600000000000e+04
1726,1.750961303710938e-01,8.198726925883054e+00,9.862000000000000e+04
1727,1.750534057617187e-01,8.200798412075903e+00,9.464800000000000e+04
1728,1.750961303710938e-01,8.198733374290288e+00,9.364800000000000e+04
1729,1.750537872314453e-01,8.200796525712084e+00,1.022880000000000e+05
1730,1.750957489013672e-01,8.198739797513769e+00,1.047920000000000e+05
1731,1.750537872314453e-01,8.200794636848798e+00,1.044760000000000e+05
1732,1.750957489013672e-01,8.198746195730354e+00,1.037160000000000e+05
1733,1.750537872314453e-01,8.200792745501980e+00,9.750800000000000e+04
1734,1.750957489013672e-01,8.198752568909432e+00,1.084400000000000e+05
1735,1.750537872314453e-01,8.200790851709799e+00,1.029800000000000e+05
1736,1.750953674316406e-01,8.198758917222241e+00,9.260800000000000e+04
1737,1.750537872314453e-01,8.200788955507608e+00,1.064080000000000e+05
1738,1.750953674316406e-01,8.198765240761524e+00,9.712400000000000e+04
1739,1.750537872314453e-01,8.200787056902637e+00,1.066000000000000e+05
1740,1.750953674316406e-01,8.198771539613404e+00,9.848800000000000e+04
1741,1.750537872314453e-01,8.200785155844436e+00,1.184560000000000e+05
1742,1.750949859619141e-01,8.198777813914775e+00,1.024240000000000e+05
1743,1.750537872314453e-01,8.200783252412304e+00,1.053960000000000e+05
1744,1.750949859619141e-01,8.198784063773790e+00,1.016840000000000e+05
1745,1.750537872314453e-01,8.200781346631095e+00,1.022960000000000e+05
1746,1.750949859619141e-01,8.198790289268279e+00,1.034160000000000e+05
1747,1.750541687011719e-01,8.200779438495450e+00,1.040920000000000e+05
1748,1.750946044921875e-01,8.198796490524435e+00,8.447600000000000e+04
1749,1.750541687011719e-01,8.200777528047920e+00,9.771200000000000e+04
1750,1.750946044921875e-01,8.198802667560720e+00,8.620400000000000e+04
1751,1.750541687011719e-01,8.200775615331880e+00,1.048880000000000e+05
1752,1.750946044921875e-01,8.198808820550887e+00,9.573200000000000e+04
1753,1.750541687011719e-01,8.200773700359948e+00,9.780800000000000e+04
1754,1.750942230224609e-01,8.198814949610961e+00,1.034120000000000e+05
1755,1.750541687011719e-01,8.200771783060111e+00,9.418800000000000e+04
1756,1.750942230224609e-01,8.198821054803558e+00,1.061400000000000e+05
1757,1.750541687011719e-01,8.200769863518680e+00,9.774800000000000e+04
1758,1.750942230224609e-01,8.198827136238290e+00,1.162760000000000e+05
1759,1.750541687011719e-01,8.200767941766697e+00,9.992400000000000e+04
1760,1.750938415527344e-01,8.198833193997848e+00,1.111720000000000e+05
1761,1.750541687011719e-01,8.200766017858472e+00,1.060280000000000e+05
1762,1.750938415527344e-01,8.198839228185470e+00,1.011240000000000e+05
1763,1.750541687011719e-01,8.200764091737385e+00,9.999600000000000e+04
1764,1.750938415527344e-01,8.198845238876292e+00,9.619200000000000e+04
1765,1.750541687011719e-01,8.200762163398934e+00,1.007240000000000e+05
1766,1.750934600830078e-01,8.198851226220535e+00,1.032200000000000e+05
1767,1.750545501708984e-01,8.200760232996634e+00,1.036400000000000e+05
1768,1.750934600830078e-01,8.198857190315637e+00,1.005480000000000e+05
1769,1.750545501708984e-01,8.200758300384511e+00,1.060160000000000e+05
1770,1.750934600830078e-01,8.198863131172622e+00,1.033200000000000e+05
1771,1.750545501708984e-01,8.200756365710765e+00,1.075800000000000e+05
1772,1.750930786132813e-01,8.198869048958409e+00,9.838800000000000e+04
1773,1.750545501708984e-01,8.200754428960231e+00,1.032560000000000e+05
1774,1.750930786132813e-01,8.198874943734877e+00,9.509200000000000e+04
1775,1.750545501708984e-01,8.200752490085465e+00,1.156000000000000e+05
1776,1.750930786132813e-01,8.198880815635622e+00,1.041760000000000e+05
1777,1.750545501708984e-01,8.200750549173822e+00,1.105160000000000e+05
1778,1.750930786132813e-01,8.198886664715662e+00,1.031200000000000e+05
1779,1.750545501708984e-01,8.200748606253333e+00,1.148200000000000e+05
1780,1.750926971435547e-01,8.198892491076867e+00,1.144080000000000e+05
1781,1.750545501708984e-01,8.200746661270557e+00,1.361480000000000e+05
1782,1.750926971435547e-01,8.198898294818884e+00,1.211520000000000e+05
1783,1.750545501708984e-01,8.200744714276011e+00,1.102080000000000e+05
1784,1.750926971435547e-01,8.198904076013736e+00,1.123360000000000e+05
1785,1.750549316406250e-01,8.200742765290492e+00,9.419600000000000e+04
